bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,house_age,is_renovated,years_since_renovation,city_target_enc,zip_target_enc,sqft_living_per_bathroom,lot_to_living_ratio,total_rooms,bath_bed_ratio
2.0,1.75,2860,59612,1.0,1,4,3,1350,66,1,11,291133.71153846156,283302.9365079365,1040.0,20.843356643356643,3.75,0.5833333333333334
2.0,1.0,740,11250,1.0,0,0,2,0,76,0,76,576183.7791741472,359051.2619047619,370.0,15.202702702702704,3.0,0.3333333333333333
4.0,1.75,2740,8520,1.0,0,2,3,1370,60,1,9,583475.1987418453,451032.07547169813,996.3636363636364,3.1094890510948905,5.75,0.35
3.0,1.0,1250,7300,1.0,0,0,4,0,58,0,58,859215.5687192117,631745.0,625.0,5.84,4.0,0.25
4.0,2.5,3140,8060,2.0,0,0,3,0,23,0,23,302406.8613861386,294601.05,897.1428571428571,2.56687898089172,6.5,0.5
2.0,1.0,820,10270,1.0,0,0,3,0,60,1,9,573185.0026954178,232418.88888888888,410.0,12.524390243902438,3.0,0.3333333333333333
4.0,2.75,2570,7264,2.0,0,0,3,850,16,1,8,308362.248,375611.3,685.3333333333334,2.8264591439688718,6.75,0.55
4.0,2.25,2350,8140,1.0,0,0,4,920,37,0,37,859215.5687192117,827419.403125,723.0769230769231,3.4638297872340424,6.25,0.45
4.0,3.0,3600,9200,1.0,0,4,4,1500,38,1,22,859215.5687192117,631745.0,900.0,2.5555555555555554,7.0,0.6
4.0,2.0,1580,8000,1.0,0,0,3,540,47,1,3,298547.1904761905,300771.1538461539,526.6666666666666,5.063291139240507,6.0,0.4
2.0,1.0,1070,5824,1.0,0,2,5,0,65,0,65,574543.2427470535,274962.0967741936,535.0,5.442990654205608,3.0,0.3333333333333333
3.0,1.0,1070,6109,1.0,0,0,5,0,63,0,63,576183.7791741472,460224.62686567166,535.0,5.709345794392523,4.0,0.25
4.0,2.0,1640,5000,2.0,0,0,3,0,107,1,31,576183.7791741472,601203.7209302326,546.6666666666666,3.048780487804878,6.0,0.4
3.0,2.75,2890,12130,2.0,0,3,4,60,27,0,27,655071.1991869919,798061.106557377,770.6666666666666,4.197231833910035,5.75,0.6875
3.0,1.0,1220,7876,1.0,0,0,3,0,48,1,51,661873.9341085271,490319.85294117645,610.0,6.4557377049180324,4.0,0.25
2.0,1.0,1400,4500,1.0,0,0,3,500,92,1,6,379453.5624401914,320533.3333333333,700.0,3.2142857142857144,3.0,0.3333333333333333
3.0,1.0,1040,6250,1.0,0,0,3,0,72,1,15,576183.7791741472,509155.26219512196,520.0,6.009615384615385,4.0,0.25
4.0,2.0,980,10640,1.0,0,0,5,0,36,0,36,406146.40625,406146.40625,326.6666666666667,10.857142857142858,6.0,0.4
4.0,3.25,3340,10890,1.5,0,0,3,1100,51,1,14,662070.8855421686,637280.5326086957,785.8823529411765,3.2604790419161676,7.25,0.65
6.0,4.5,6040,219542,2.0,0,0,3,1940,18,0,18,611394.2276422764,624091.0333333333,1098.1818181818182,36.348013245033115,10.5,0.6428571428571429
3.0,3.5,1900,1612,2.0,0,0,3,470,6,0,6,573185.0026954178,531402.2828947369,422.22222222222223,0.848421052631579,6.5,0.875
4.0,1.5,1740,7292,1.0,0,0,3,720,52,1,11,260515.44444444444,232418.88888888888,696.0,4.190804597701149,5.5,0.3
3.0,2.0,2000,3207,1.0,0,0,4,900,98,0,98,573185.0026954178,576457.3465346535,666.6666666666666,1.6035,5.0,0.5
3.0,1.75,1610,7200,1.0,0,0,3,520,41,1,1,573185.0026954178,1024997.5853658536,585.4545454545455,4.472049689440993,4.75,0.4375
4.0,2.5,3240,13978,1.0,0,0,3,1380,37,1,10,712166.302173913,657703.171875,925.7142857142857,4.314197530864197,6.5,0.5
5.0,2.25,2230,9600,1.0,0,0,3,910,36,0,36,607079.2441860465,660496.5277777778,686.1538461538462,4.304932735426009,7.25,0.375
2.0,2.5,1160,2174,2.0,0,0,3,0,16,1,8,583475.1987418453,300070.8333333333,331.42857142857144,1.8741379310344828,4.5,0.8333333333333334
4.0,2.75,2410,6000,1.0,0,0,5,1000,64,0,64,573185.0026954178,580282.4444444445,642.6666666666666,2.4896265560165975,6.75,0.55
2.0,1.0,590,10945,1.5,0,0,3,0,31,1,5,434100.0,434100.0,295.0,18.550847457627118,3.0,0.3333333333333333
4.0,2.5,2600,17388,2.0,0,0,3,0,18,0,18,673746.1363636364,502494.4029850746,742.8571428571429,6.687692307692307,6.5,0.5
4.0,3.0,2170,8240,1.0,0,0,4,800,46,0,46,662070.8855421686,637280.5326086957,542.5,3.7972350230414746,7.0,0.6
4.0,2.75,2080,4000,1.5,0,0,3,0,102,1,14,570223.1185050136,574002.5,554.6666666666666,1.9230769230769231,6.75,0.55
4.0,2.5,2860,12394,2.0,0,0,3,0,15,0,15,704425.8029661017,793072.1490384615,817.1428571428571,4.333566433566434,6.5,0.5
4.0,2.5,2980,8107,2.0,0,0,3,0,14,0,14,561804.3541666666,561804.3541666666,851.4285714285714,2.720469798657718,6.5,0.5
2.0,2.5,1230,987,2.0,0,0,3,170,3,0,3,576183.7791741472,619323.25,351.42857142857144,0.802439024390244,4.5,0.8333333333333334
4.0,1.75,2260,7005,1.0,0,1,4,1130,67,1,26,655071.1991869919,798061.106557377,821.8181818181819,3.099557522123894,5.75,0.35
3.0,2.75,2200,14925,1.0,0,0,3,1100,32,0,32,659713.198757764,701241.5652173914,586.6666666666666,6.784090909090909,5.75,0.6875
4.0,2.5,3030,12590,1.5,0,0,4,0,26,0,26,847974.924611399,1310316.904,865.7142857142857,4.1551155115511555,6.5,0.5
2.0,1.0,1060,1600,2.0,0,0,3,0,35,1,0,570223.1185050136,617994.1355932204,530.0,1.509433962264151,3.0,0.3333333333333333
4.0,3.0,4260,18687,2.0,0,0,3,0,18,0,18,712166.302173913,775557.8101851852,1065.0,4.386619718309859,7.0,0.6
3.0,2.25,998,844,2.0,0,0,3,200,7,0,7,576183.7791741472,552908.4521276596,307.0769230769231,0.845691382765531,5.25,0.5625
4.0,2.5,2052,3723,2.0,0,0,3,0,0,0,0,298547.1904761905,300771.1538461539,586.2857142857143,1.814327485380117,6.5,0.5
4.0,3.5,3150,6202,2.0,0,0,3,0,9,0,9,298517.84,334007.40625,700.0,1.968888888888889,7.5,0.7
3.0,2.25,1950,7221,1.0,0,0,4,0,8,0,8,249552.22727272726,266966.6,600.0,3.703076923076923,5.25,0.5625
3.0,2.25,1347,1292,3.0,0,0,3,0,4,0,4,574543.2427470535,443537.9032258064,414.46153846153845,0.9591685226429102,5.25,0.5625
4.0,3.75,3860,5474,2.5,0,0,3,0,7,0,7,609064.7603305785,621249.6153846154,812.6315789473684,1.4181347150259067,7.75,0.75
4.0,5.5,5060,10320,2.0,0,0,3,0,6,0,6,859295.1570351758,1264508.6,778.4615384615385,2.039525691699605,9.5,1.1
3.0,1.5,1360,885,3.0,0,0,3,0,6,0,6,574543.2427470535,602889.9619047618,544.0,0.6507352941176471,4.5,0.375
5.0,2.5,2760,6000,2.0,0,0,3,0,8,0,8,583475.1987418453,352404.6388888889,788.5714285714286,2.1739130434782608,7.5,0.4166666666666667
5.0,3.5,2420,4670,2.0,0,0,3,0,1,1,91,583475.1987418453,451032.07547169813,537.7777777777778,1.9297520661157024,8.5,0.5833333333333334
3.0,2.5,2450,4332,2.0,0,0,3,0,4,0,4,664018.5575757576,696975.4117647059,700.0,1.7681632653061226,5.5,0.625
3.0,2.25,1280,959,3.0,0,0,3,0,9,0,9,576183.7791741472,581484.52,393.84615384615387,0.74921875,5.25,0.5625
3.0,2.5,1550,3569,2.0,0,0,3,0,3,0,3,289521.22794117645,230185.82142857142,442.85714285714283,2.3025806451612905,5.5,0.625
1.0,1.0,550,1279,2.0,0,0,3,0,6,0,6,570223.1185050136,577744.32,275.0,2.3254545454545457,2.0,0.5
2.0,2.5,1520,1588,2.0,0,0,3,280,7,0,7,573185.0026954178,634904.25,434.2857142857143,1.0447368421052632,4.5,0.8333333333333334
3.0,1.0,1670,4005,1.5,0,0,4,500,75,1,25,573185.0026954178,566123.421875,835.0,2.3982035928143715,4.0,0.25
1.0,0.75,430,5050,1.0,0,0,2,0,102,0,102,551283.9375,551283.9375,245.71428571428572,11.744186046511627,1.75,0.375
4.0,2.5,2380,9614,2.0,0,0,4,0,23,0,23,859215.5687192117,827419.403125,680.0,4.039495798319328,6.5,0.5
3.0,1.0,960,9633,1.0,0,0,5,0,32,0,32,312833.3333333333,312833.3333333333,480.0,10.034375,4.0,0.25
3.0,1.0,1920,6862,1.0,0,2,3,800,62,1,6,573185.0026954178,458276.3157894737,960.0,3.573958333333333,4.0,0.25
4.0,3.0,3680,5854,1.0,0,3,3,1620,47,1,3,574543.2427470535,731451.1428571428,920.0,1.5907608695652173,7.0,0.6
4.0,2.25,2530,9200,1.0,0,0,5,960,38,0,38,881585.4168316831,809289.1351351351,778.4615384615385,3.6363636363636362,6.25,0.45
5.0,2.5,3840,16905,2.0,0,0,3,0,23,0,23,290510.51923076925,287434.2,1097.142857142857,4.40234375,7.5,0.4166666666666667
3.0,1.75,1240,3600,1.5,0,0,5,0,88,0,88,574543.2427470535,618140.3414634146,450.90909090909093,2.903225806451613,4.75,0.4375
2.0,1.0,1300,11867,1.5,0,0,4,0,39,0,39,667833.3333333334,667833.3333333334,650.0,9.128461538461538,3.0,0.3333333333333333
4.0,2.5,2380,12067,2.0,0,0,3,0,12,0,12,371872.2878787879,510118.0,680.0,5.0701680672268905,6.5,0.5
2.0,1.0,1300,44431,1.0,0,0,5,0,56,0,56,308362.248,266959.525,650.0,34.17769230769231,3.0,0.3333333333333333
2.0,1.0,780,13500,1.0,0,0,4,0,68,1,25,612917.84375,688402.5,390.0,17.307692307692307,3.0,0.3333333333333333
4.0,2.5,1810,39639,1.0,0,0,3,580,44,1,0,297151.21774193546,336132.38095238095,517.1428571428571,21.9,6.5,0.5
3.0,1.75,2420,12676,2.0,0,0,3,0,103,1,28,412808.4871794872,412808.4871794872,880.0,5.23801652892562,4.75,0.4375
3.0,1.0,1280,2580,1.5,0,0,3,0,104,1,0,574543.2427470535,605400.1521739131,640.0,2.015625,4.0,0.25
2.0,1.0,1680,6500,1.0,0,0,4,540,73,1,16,573185.0026954178,531402.2828947369,840.0,3.869047619047619,3.0,0.3333333333333333
3.0,2.5,2510,5400,2.0,0,0,3,0,22,0,22,370580.66352040815,393745.6779661017,717.1428571428571,2.151394422310757,5.5,0.625
3.0,1.0,1700,8645,1.0,0,0,3,0,59,1,9,583475.1987418453,371058.47297297296,850.0,5.0852941176470585,4.0,0.25
3.0,1.75,1680,3420,1.0,0,0,3,720,22,0,22,573185.0026954178,594233.6460674157,610.9090909090909,2.0357142857142856,4.75,0.4375
1.0,0.75,820,59677,1.0,0,0,3,0,15,0,15,565703.2,565703.2,468.57142857142856,72.77682926829269,1.75,0.375
3.0,4.0,4380,42769,2.0,0,0,5,0,31,0,31,664018.5575757576,639101.3958333334,876.0,9.76461187214612,7.0,1.0
3.0,2.5,2600,10092,1.0,0,0,3,0,30,0,30,692567.8918918918,634856.3076923077,742.8571428571429,3.8815384615384616,5.5,0.625
5.0,3.25,3400,7452,2.0,0,0,3,0,15,0,15,854623.3027093596,673630.7692307692,800.0,2.191764705882353,8.25,0.5416666666666666
5.0,1.75,2120,8399,1.0,0,0,4,800,72,1,32,402504.4879518072,368028.3015873016,770.9090909090909,3.961792452830189,6.75,0.2916666666666667
4.0,2.75,2250,5700,1.0,0,0,3,1050,63,1,20,570223.1185050136,863209.5238095238,600.0,2.533333333333333,6.75,0.55
3.0,1.0,1800,5612,1.0,0,0,4,600,72,1,32,574543.2427470535,423128.77358490566,900.0,3.117777777777778,4.0,0.25
3.0,2.5,2210,7620,2.0,0,0,3,0,20,0,20,662070.8855421686,637280.5326086957,631.4285714285714,3.4479638009049776,5.5,0.625
3.0,2.0,1560,4080,2.0,0,0,3,0,91,1,32,576183.7791741472,610943.3953488372,520.0,2.6153846153846154,5.0,0.5
4.0,2.75,2430,20720,1.0,0,0,3,0,47,1,3,610245.4411764706,560633.5,648.0,8.526748971193415,6.75,0.55
4.0,2.5,2560,36601,2.0,0,0,4,0,27,0,27,692567.8918918918,761330.9019607843,731.4285714285714,14.297265625,6.5,0.5
3.0,2.75,1960,2500,1.5,0,0,5,550,88,0,88,570223.1185050136,606082.1632653062,522.6666666666666,1.2755102040816326,5.75,0.6875
3.0,1.5,1110,9762,1.0,0,0,4,0,51,0,51,664524.1592356688,661440.7894736842,444.0,8.794594594594594,4.5,0.375
2.0,1.5,1030,4500,1.0,0,0,3,200,90,1,3,574543.2427470535,1008059.7826086957,412.0,4.368932038834951,3.5,0.5
4.0,1.0,1350,11507,1.0,0,0,3,0,48,1,51,376968.54547619045,324440.0,675.0,8.523703703703704,5.0,0.2
3.0,2.0,1540,1827,2.0,0,0,3,0,9,0,9,611394.2276422764,624091.0333333333,513.3333333333334,1.1863636363636363,5.0,0.5
4.0,1.75,1830,9600,1.0,0,0,4,820,48,0,48,854623.3027093596,833646.4126506024,665.4545454545455,5.245901639344262,5.75,0.35
4.0,1.5,1930,15531,2.0,0,0,3,0,35,1,0,291133.71153846156,302512.97297297296,772.0,8.047150259067358,5.5,0.3
3.0,2.0,1650,9641,1.5,0,0,3,0,31,1,5,655071.1991869919,514387.5806451613,550.0,5.843030303030303,5.0,0.5
4.0,2.0,3510,12905,1.0,0,2,3,1300,49,1,32,359824.2021276596,447644.72222222225,1170.0,3.6766381766381766,6.0,0.4
4.0,3.0,3370,7920,1.0,0,3,3,1510,26,1,14,583475.1987418453,552240.609375,842.5,2.350148367952522,7.0,0.6
3.0,2.5,2390,9157,2.0,0,0,3,0,30,0,30,659713.198757764,628759.967032967,682.8571428571429,3.8313807531380752,5.5,0.625
3.0,1.0,1230,8114,1.0,0,0,4,0,63,1,15,859295.1570351758,1264508.6,615.0,6.596747967479675,4.0,0.25
4.0,3.0,2830,213879,2.0,0,0,4,0,27,0,27,297123.8925619835,363214.4727272727,707.5,75.5756183745583,7.0,0.6
3.0,1.75,1620,7540,1.0,0,0,3,310,26,1,14,351942.0882352941,351942.0882352941,589.0909090909091,4.654320987654321,4.75,0.4375
4.0,4.0,2290,6250,1.5,0,0,5,600,74,0,74,583475.1987418453,639284.1666666666,458.0,2.7292576419213974,8.0,0.8
4.0,2.0,2840,13367,1.0,0,0,3,1420,62,1,6,1783771.4285714286,1310316.904,946.6666666666666,4.706690140845071,6.0,0.4
4.0,3.5,4220,196817,2.0,0,0,3,0,21,0,21,297123.8925619835,363214.4727272727,937.7777777777778,46.63909952606635,7.5,0.7
3.0,1.0,1080,10500,1.0,0,0,3,0,47,1,3,306983.0317460318,273470.65789473685,540.0,9.722222222222221,4.0,0.25
3.0,1.75,1620,8645,1.0,0,0,3,430,41,1,1,662070.8855421686,637280.5326086957,589.0909090909091,5.33641975308642,4.75,0.4375
4.0,3.5,4390,11600,2.0,0,3,3,1330,24,1,5,1182030.1090909091,1182030.1090909091,975.5555555555555,2.642369020501139,7.5,0.7
3.0,1.75,1620,3975,1.0,0,0,5,680,88,0,88,583475.1987418453,552240.609375,589.0909090909091,2.4537037037037037,4.75,0.4375
3.0,1.0,1010,11244,1.0,0,0,4,0,67,1,26,433780.94444444444,384471.0,505.0,11.132673267326732,4.0,0.25
4.0,2.5,1750,8476,1.0,0,0,4,510,31,0,31,379453.5624401914,351241.91041666665,500.0,4.843428571428571,6.5,0.5
3.0,3.5,4080,217697,1.5,0,3,3,0,14,0,14,289521.22794117645,337419.359375,906.6666666666666,53.35710784313726,6.5,0.875
4.0,2.5,2560,10400,1.0,0,0,4,1280,49,0,49,611394.2276422764,599392.1333333333,731.4285714285714,4.0625,6.5,0.5
3.0,1.75,1120,5500,1.5,0,0,4,0,89,1,46,573185.0026954178,531402.2828947369,407.27272727272725,4.910714285714286,4.75,0.4375
4.0,3.5,4740,172497,2.0,0,0,3,0,11,0,11,664018.5575757576,696975.4117647059,1053.3333333333333,36.391772151898735,7.5,0.7
2.0,1.0,1340,7788,1.0,0,2,3,0,67,1,2,583475.1987418453,282381.0546875,670.0,5.811940298507463,3.0,0.3333333333333333
4.0,2.0,1590,6750,1.0,0,0,3,0,63,1,20,583475.1987418453,666692.0,530.0,4.245283018867925,6.0,0.4
3.0,1.0,1430,5000,1.0,0,0,4,350,95,1,29,583475.1987418453,600662.226744186,715.0,3.4965034965034967,4.0,0.25
4.0,1.0,1450,8960,1.0,0,0,3,0,71,1,12,570223.1185050136,394355.8048780488,725.0,6.179310344827586,5.0,0.2
4.0,2.75,3500,7200,2.0,0,0,3,0,9,0,9,659713.198757764,701241.5652173914,933.3333333333334,2.057142857142857,6.75,0.55
3.0,2.0,1630,8702,1.0,0,0,3,0,27,1,14,376968.54547619045,400873.7868852459,543.3333333333334,5.338650306748466,5.0,0.5
4.0,1.75,1814,5000,1.0,0,0,4,870,63,1,15,573185.0026954178,594233.6460674157,659.6363636363636,2.7563395810363835,5.75,0.35
2.0,1.0,580,7500,1.0,0,0,3,0,71,1,12,573185.0026954178,293895.8881578947,290.0,12.931034482758621,3.0,0.3333333333333333
3.0,2.0,1670,4572,1.5,0,0,3,0,83,0,83,576183.7791741472,552908.4521276596,556.6666666666666,2.7377245508982035,5.0,0.5
2.0,2.0,1140,8282,1.0,0,0,3,0,90,1,5,661873.9341085271,853114.5491803279,380.0,7.264912280701754,4.0,0.6666666666666666
2.0,1.0,800,6380,1.0,0,2,3,0,74,1,18,573185.0026954178,594233.6460674157,400.0,7.975,3.0,0.3333333333333333
3.0,1.75,1300,2580,1.0,0,0,5,480,95,1,80,573185.0026954178,594233.6460674157,472.72727272727275,1.9846153846153847,4.75,0.4375
4.0,2.5,2440,7155,2.0,0,0,3,0,21,0,21,371872.2878787879,351000.68055555556,697.1428571428571,2.932377049180328,6.5,0.5
3.0,2.0,1490,8371,1.5,0,0,3,0,30,0,30,301453.96774193546,288301.54901960783,496.6666666666667,5.618120805369127,5.0,0.5
3.0,2.75,1800,9550,1.0,0,0,4,480,48,0,48,847974.924611399,802442.5981012658,480.0,5.305555555555555,5.75,0.6875
3.0,2.0,1830,9152,1.0,0,0,5,0,55,0,55,881585.4168316831,809289.1351351351,610.0,5.001092896174863,5.0,0.5
3.0,1.0,1500,3920,1.0,0,0,3,500,67,1,2,573185.0026954178,580282.4444444445,750.0,2.6133333333333333,4.0,0.25
4.0,2.5,2210,6080,1.0,0,2,4,800,49,0,49,574543.2427470535,274962.0967741936,631.4285714285714,2.751131221719457,6.5,0.5
3.0,2.0,1270,1323,3.0,0,0,3,0,8,0,8,570223.1185050136,606082.1632653062,423.3333333333333,1.041732283464567,5.0,0.5
2.0,1.0,1140,1730,1.5,0,0,3,130,7,0,7,574543.2427470535,423128.77358490566,570.0,1.5175438596491229,3.0,0.3333333333333333
3.0,2.5,1620,1173,3.0,0,4,3,150,6,0,6,576183.7791741472,581484.52,462.85714285714283,0.7240740740740741,5.5,0.625
3.0,2.0,1220,1186,3.0,0,0,3,0,7,0,7,574543.2427470535,602889.9619047618,406.6666666666667,0.9721311475409836,5.0,0.5
2.0,2.5,750,1430,2.0,0,0,3,0,8,0,8,583475.1987418453,577872.32,214.28571428571428,1.9066666666666667,4.5,0.8333333333333334
4.0,1.75,1960,9300,1.0,0,0,5,620,35,0,35,406146.40625,406146.40625,712.7272727272727,4.744897959183674,5.75,0.35
3.0,1.0,1370,3000,1.5,0,0,3,0,90,1,3,570223.1185050136,606082.1632653062,685.0,2.18978102189781,4.0,0.25
5.0,4.0,4580,4443,3.0,1,4,3,0,10,1,11,692567.8918918918,761330.9019607843,916.0,0.9700873362445415,9.0,0.6666666666666666
4.0,4.25,5584,68257,2.0,0,0,3,0,16,1,8,465467.35714285716,465467.35714285716,1063.6190476190477,12.223674785100286,8.25,0.85
2.0,1.0,1010,4320,1.0,0,0,5,0,90,1,58,576183.7791741472,610943.3953488372,505.0,4.2772277227722775,3.0,0.3333333333333333
3.0,1.75,1260,6908,1.0,0,0,3,0,20,0,20,339556.4805970149,339556.4805970149,458.1818181818182,5.482539682539683,4.75,0.4375
3.0,2.5,1740,5782,2.0,0,0,4,0,25,0,25,609064.7603305785,621249.6153846154,497.14285714285717,3.3229885057471265,5.5,0.625
4.0,1.5,2670,10026,2.0,0,0,3,0,18,0,18,294280.725,357244.34545454546,1068.0,3.755056179775281,5.5,0.3
2.0,1.0,720,7200,1.0,0,0,5,0,71,0,71,377807.7863636364,347522.01615384617,360.0,10.0,3.0,0.3333333333333333
3.0,2.5,2460,4399,2.0,0,0,3,0,7,0,7,573991.6862745098,573991.6862745098,702.8571428571429,1.7882113821138212,5.5,0.625
4.0,2.5,3670,7000,2.0,0,0,3,0,9,0,9,692567.8918918918,761330.9019607843,1048.5714285714287,1.9073569482288828,6.5,0.5
4.0,3.5,2630,3435,1.5,0,3,3,990,30,0,30,256392.83333333334,273468.22222222225,584.4444444444445,1.306083650190114,7.5,0.7
3.0,1.75,1570,8459,1.0,0,0,3,0,23,0,23,331227.0833333333,331227.0833333333,570.9090909090909,5.3878980891719745,4.75,0.4375
3.0,3.0,2980,28000,1.0,0,0,3,1160,33,1,1,659713.198757764,628759.967032967,745.0,9.395973154362416,6.0,0.75
3.0,2.5,1560,4200,2.0,0,0,3,0,11,0,11,341878.1945205479,341878.1945205479,445.7142857142857,2.6923076923076925,5.5,0.625
3.0,2.5,1620,7410,1.0,0,0,5,0,59,0,59,423979.98295454547,379153.1549295775,462.85714285714283,4.574074074074074,5.5,0.625
3.0,1.0,1140,5000,1.0,0,0,3,0,54,1,2,570223.1185050136,303242.85714285716,570.0,4.385964912280702,4.0,0.25
2.0,1.5,2730,19877,1.0,0,0,4,1160,38,1,22,413841.8,413841.8,1092.0,7.280952380952381,3.5,0.5
3.0,2.0,2130,35169,1.0,0,0,4,0,25,0,25,610245.4411764706,560633.5,710.0,16.511267605633805,5.0,0.5
3.0,2.5,1780,4050,2.0,0,0,3,0,13,0,13,402504.4879518072,381644.5188679245,508.57142857142856,2.2752808988764044,5.5,0.625
4.0,2.5,2100,3916,2.0,0,0,3,0,5,0,5,377807.7863636364,347522.01615384617,600.0,1.8647619047619048,6.5,0.5
3.0,1.0,1140,8800,1.0,0,0,3,0,42,1,12,308362.248,266959.525,570.0,7.719298245614035,4.0,0.25
3.0,1.5,1690,9144,1.0,0,0,4,550,58,0,58,466376.511627907,466376.511627907,676.0,5.410650887573964,4.5,0.375
2.0,1.0,1160,6000,1.0,0,0,4,300,72,1,32,583475.1987418453,600662.226744186,580.0,5.172413793103448,3.0,0.3333333333333333
4.0,2.75,1720,6270,2.0,0,0,3,0,36,0,36,574543.2427470535,445100.0,458.6666666666667,3.645348837209302,6.75,0.55
3.0,1.0,1210,3328,1.5,0,0,4,0,90,0,90,583475.1987418453,543333.5897435897,605.0,2.750413223140496,4.0,0.25
3.0,1.5,1255,1374,3.0,0,0,3,0,10,1,11,583475.1987418453,455981.53846153844,502.0,1.094820717131474,4.5,0.375
2.0,1.0,880,7683,1.0,0,0,3,0,72,1,15,576183.7791741472,718727.3611111111,440.0,8.730681818181818,3.0,0.3333333333333333
3.0,1.0,1050,9206,1.5,0,0,3,0,60,1,9,570223.1185050136,468929.3650793651,525.0,8.767619047619048,4.0,0.25
3.0,1.75,1650,12940,1.0,0,0,4,0,53,1,13,451624.14634146343,451624.14634146343,600.0,7.842424242424243,4.75,0.4375
3.0,1.0,1570,9467,1.0,0,0,3,0,60,1,9,433780.94444444444,807100.6571428571,785.0,6.029936305732484,4.0,0.25
4.0,2.5,2920,7200,1.0,0,3,3,1450,93,1,8,574543.2427470535,551327.925925926,834.2857142857143,2.4657534246575343,6.5,0.5
4.0,3.0,3000,4000,1.5,0,3,3,1030,101,1,0,583475.1987418453,662231.5294117647,750.0,1.3333333333333333,7.0,0.6
3.0,1.75,1850,7735,1.0,0,0,4,0,31,0,31,589927.1679389313,562969.2461538462,672.7272727272727,4.181081081081081,4.75,0.4375
3.0,2.5,1440,7741,1.0,0,0,4,440,31,0,31,297151.21774193546,287917.39130434784,411.42857142857144,5.375694444444444,5.5,0.625
3.0,1.75,1440,8775,1.0,0,0,3,0,41,1,1,665473.701171875,527234.776119403,523.6363636363636,6.09375,4.75,0.4375
3.0,1.0,1810,12375,2.0,0,0,3,0,44,1,0,612917.84375,554207.5555555555,905.0,6.837016574585635,4.0,0.25
2.0,1.0,1180,9350,1.0,0,0,3,0,96,0,96,574543.2427470535,274962.0967741936,590.0,7.923728813559322,3.0,0.3333333333333333
4.0,3.75,3070,5850,2.0,0,0,5,670,87,0,87,574543.2427470535,1017813.976744186,646.3157894736842,1.9055374592833876,7.75,0.75
5.0,2.75,3390,5211,2.0,0,0,3,0,10,1,11,701918.4194214876,784592.5133928572,904.0,1.5371681415929204,7.75,0.4583333333333333
2.0,1.0,1470,6120,1.0,0,0,2,0,74,0,74,583475.1987418453,600662.226744186,735.0,4.163265306122449,3.0,0.3333333333333333
4.0,2.5,2680,7200,1.0,0,0,3,1300,62,1,1,661873.9341085271,853114.5491803279,765.7142857142857,2.6865671641791047,6.5,0.5
4.0,2.25,2290,10687,2.0,0,0,3,0,36,0,36,854623.3027093596,1326856.5666666667,704.6153846153846,4.666812227074236,6.25,0.45
3.0,1.75,1980,8100,1.0,0,0,4,670,65,1,29,420507.6153846154,382840.9275362319,720.0,4.090909090909091,4.75,0.4375
4.0,2.5,2870,9292,2.0,0,0,3,330,35,1,0,377807.7863636364,347522.01615384617,820.0,3.237630662020906,6.5,0.5
3.0,2.0,1840,4750,1.0,0,0,5,830,63,0,63,574543.2427470535,566680.5729166666,613.3333333333334,2.5815217391304346,5.0,0.5
4.0,3.25,4060,13000,2.0,0,3,3,0,14,0,14,1182030.1090909091,1182030.1090909091,955.2941176470588,3.2019704433497536,7.25,0.65
3.0,2.0,1630,8018,1.0,0,0,3,0,11,0,11,219133.33333333334,219133.33333333334,543.3333333333334,4.919018404907975,5.0,0.5
2.0,2.0,1880,5400,1.5,0,0,3,0,112,0,112,570223.1185050136,1067396.7391304348,626.6666666666666,2.872340425531915,4.0,0.6666666666666666
3.0,1.75,1780,13095,1.0,0,0,4,0,31,0,31,301453.96774193546,326180.80597014923,647.2727272727273,7.356741573033708,4.75,0.4375
4.0,2.0,2330,6250,1.0,0,0,4,930,73,1,16,301453.96774193546,287895.1666666667,776.6666666666666,2.6824034334763946,6.0,0.4
3.0,1.75,1840,4030,1.0,0,0,5,790,89,0,89,576183.7791741472,345272.55555555556,669.0909090909091,2.1902173913043477,4.75,0.4375
5.0,2.0,2330,10750,1.0,0,0,4,1140,52,0,52,466376.511627907,466376.511627907,776.6666666666666,4.613733905579399,7.0,0.3333333333333333
4.0,2.5,3200,6473,2.0,0,0,3,0,9,0,9,376968.54547619045,514326.8552631579,914.2857142857143,2.0228125,6.5,0.5
3.0,2.5,2330,1987,2.0,0,4,3,920,10,1,11,583475.1987418453,543333.5897435897,665.7142857142857,0.8527896995708154,5.5,0.625
3.0,2.25,1950,8868,1.0,0,0,3,600,50,1,14,420507.6153846154,378368.49253731343,600.0,4.547692307692308,5.25,0.5625
4.0,3.5,3080,4815,2.0,0,3,3,780,77,1,5,574543.2427470535,731451.1428571428,684.4444444444445,1.5633116883116882,7.5,0.7
2.0,1.0,1040,5527,1.0,0,0,3,0,63,1,20,574543.2427470535,605400.1521739131,520.0,5.314423076923077,3.0,0.3333333333333333
4.0,4.25,1960,3565,2.0,0,0,3,0,74,1,11,583475.1987418453,639284.1666666666,373.3333333333333,1.8188775510204083,8.25,0.85
