bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,house_age,is_renovated,years_since_renovation,city_target_enc
5.0,3.5,3880,13885,2.0,0,3,4,1340,35,0,35,859295.1570351758
2.0,1.0,960,4920,1.0,0,0,3,0,72,1,15,573185.0026954178
3.0,2.5,2340,59058,1.0,0,0,3,0,29,0,29,339211.3264705882
3.0,2.5,2660,13367,2.0,0,2,3,0,22,0,22,989675.0
3.0,1.75,2090,4725,2.0,0,0,3,480,67,1,1,576183.7791741472
3.0,2.5,1820,4910,2.0,0,0,3,0,21,0,21,589927.1679389313
4.0,2.5,2310,8030,2.0,0,0,3,0,36,0,36,420666.78571428574
3.0,1.0,920,14400,1.0,0,0,4,0,37,0,37,297123.8925619835
1.0,1.0,790,13062,1.0,0,0,3,0,72,1,15,570223.1185050136
2.0,1.75,1500,6800,1.0,0,0,4,590,72,1,32,573185.0026954178
3.0,1.0,1240,11108,1.0,0,0,4,0,62,0,62,480427.5
4.0,2.5,2730,36183,2.0,0,0,3,0,28,0,28,659713.198757764
3.0,1.0,1170,11000,1.0,0,0,2,0,34,0,34,413841.8
5.0,3.25,3410,9088,2.0,0,3,3,650,102,1,20,570223.1185050136
4.0,2.5,2700,9320,2.0,0,0,4,0,20,0,20,654481.2884615385
4.0,1.75,1650,7800,1.0,0,0,3,0,46,1,17,370580.66352040815
2.0,1.0,670,2378,1.0,0,0,3,0,95,1,13,573185.0026954178
3.0,2.0,1670,7757,1.0,0,0,3,0,22,0,22,306368.0406504065
3.0,1.75,1530,10731,1.0,0,0,3,0,28,0,28,447643.1818181818
3.0,2.25,1500,7615,1.0,0,0,3,350,30,0,30,302406.8613861386
4.0,1.75,1720,7200,1.0,0,0,3,500,40,0,40,298547.1904761905
5.0,3.0,2920,11440,2.0,0,0,3,0,11,0,11,433780.94444444444
3.0,1.0,910,4500,1.0,0,0,3,0,66,1,20,570223.1185050136
3.0,1.0,1050,4160,1.0,0,0,4,0,89,1,46,574543.2427470535
3.0,2.0,1540,7800,1.0,0,0,3,0,10,1,11,574543.2427470535
3.0,1.0,1210,7440,1.0,0,0,3,0,65,1,16,402504.4879518072
5.0,2.5,2650,11455,1.0,0,0,3,1250,53,1,10,881585.4168316831
3.0,2.0,1990,3990,1.0,0,0,5,860,102,0,102,583475.1987418453
5.0,2.75,2660,8737,1.0,0,4,5,1190,45,0,45,854623.3027093596
4.0,2.5,4060,9734,1.0,0,4,3,1910,37,1,10,445182.39130434784
5.0,2.5,2300,23345,1.0,0,0,5,1130,47,0,47,370580.66352040815
6.0,2.75,2630,16411,1.0,0,0,4,980,40,0,40,664018.5575757576
2.0,1.0,770,8149,1.0,0,0,5,0,66,1,29,428665.7159090909
4.0,2.75,3790,10669,2.0,0,0,3,0,15,0,15,692567.8918918918
4.0,2.75,2540,7210,1.0,0,0,4,940,35,0,35,377807.7863636364
4.0,2.25,2500,8500,1.0,0,0,4,900,36,1,14,854623.3027093596
4.0,2.5,2150,7303,2.0,0,0,3,0,9,0,9,379453.5624401914
3.0,1.75,1670,9600,1.0,0,0,5,0,53,0,53,1204170.349206349
3.0,2.0,1800,12669,1.0,0,0,3,0,58,1,24,665473.701171875
3.0,2.5,2070,12708,2.0,0,0,3,0,18,0,18,635820.0
2.0,1.0,830,2820,1.0,0,0,4,0,94,0,94,583475.1987418453
3.0,2.25,2370,9619,1.0,0,0,4,720,41,0,41,664524.1592356688
3.0,1.0,1010,5400,1.0,0,0,3,0,55,1,25,583475.1987418453
3.0,1.5,1420,4500,1.0,0,0,3,0,55,1,25,573185.0026954178
4.0,2.0,2120,8701,1.5,0,0,4,0,54,1,13,306956.0
4.0,1.75,2020,7029,1.0,0,0,4,590,35,0,35,659713.198757764
3.0,2.5,1520,2208,2.0,0,0,3,480,7,0,7,570223.1185050136
2.0,1.0,820,6250,1.0,0,0,4,0,92,0,92,583475.1987418453
3.0,2.5,1690,1553,2.5,0,0,3,0,7,0,7,573185.0026954178
3.0,2.0,2260,11305,1.0,0,0,3,1130,28,0,28,370580.66352040815
3.0,2.25,1830,7897,1.0,0,0,4,540,28,0,28,667110.3374233128
3.0,2.0,1350,11150,1.0,0,0,3,240,19,0,19,406146.40625
5.0,3.5,3280,4000,2.0,0,0,3,840,11,0,11,576183.7791741472
4.0,2.5,2770,45514,2.0,0,0,4,0,25,0,25,607079.2441860465
4.0,2.5,2770,8642,2.0,0,0,4,0,27,0,27,847974.924611399
4.0,2.5,2460,5091,2.0,0,0,3,0,11,0,11,370580.66352040815
3.0,3.25,4720,32467,2.0,0,2,3,1530,16,1,8,376968.54547619045
2.0,1.0,1250,8100,1.0,0,0,4,0,67,1,26,570223.1185050136
3.0,2.0,1710,7225,2.0,0,0,4,0,26,0,26,291133.71153846156
3.0,1.75,1840,5101,1.0,0,0,5,800,62,1,16,570223.1185050136
4.0,2.5,2000,5962,2.0,0,0,3,0,15,0,15,423979.98295454547
1.0,1.0,650,15364,1.0,0,0,4,0,47,0,47,301453.96774193546
3.0,1.5,1020,9072,1.0,0,0,3,100,84,1,17,576183.7791741472
2.0,1.0,1500,18540,1.0,0,0,3,0,64,1,9,338981.5238095238
3.0,2.5,2060,4399,2.0,0,0,3,0,7,0,7,573991.6862745098
3.0,1.5,1810,29308,1.0,0,0,3,860,31,1,5,319992.64705882355
6.0,4.5,3810,28176,1.0,0,4,5,0,45,0,45,402504.4879518072
2.0,1.75,1650,4000,1.0,0,0,4,700,67,1,26,570223.1185050136
3.0,3.25,1540,704,3.0,0,0,3,0,3,0,3,576183.7791741472
3.0,1.5,2080,5244,1.0,0,0,3,890,55,1,25,570223.1185050136
3.0,2.25,2430,5500,2.0,0,0,3,620,25,0,25,654481.2884615385
5.0,2.0,1750,10284,1.0,0,0,4,0,71,0,71,379453.5624401914
3.0,1.75,1770,33224,1.0,0,0,4,0,46,0,46,297123.8925619835
3.0,2.5,1710,2300,2.0,0,0,3,140,9,0,9,659713.198757764
4.0,2.25,2740,88426,2.0,0,0,3,0,23,0,23,609064.7603305785
5.0,2.5,2730,17240,1.0,0,0,5,1070,56,0,56,451624.14634146343
3.0,2.5,2437,5136,2.0,0,0,3,0,3,0,3,289521.22794117645
4.0,2.5,3290,6203,2.0,0,0,3,0,6,0,6,565703.2
4.0,3.5,2910,5260,2.0,0,0,3,0,2,1,102,565703.2
3.0,2.0,1630,7599,1.0,0,0,3,0,8,0,8,573185.0026954178
4.0,3.0,4410,5104,2.0,0,0,3,1010,8,0,8,561804.3541666666
3.0,2.5,1780,1487,3.0,0,0,3,180,8,0,8,573185.0026954178
3.0,3.25,1540,1487,2.0,0,0,3,0,3,0,3,609064.7603305785
3.0,1.75,1420,1189,3.0,0,0,3,0,8,0,8,570223.1185050136
3.0,2.5,2680,9750,1.0,0,0,4,1070,35,0,35,655071.1991869919
3.0,2.0,1750,9750,1.0,0,0,3,400,53,1,10,311057.8333333333
3.0,2.5,2170,4912,2.0,0,0,3,0,11,0,11,451624.14634146343
3.0,2.75,2390,9966,1.0,0,0,5,1030,37,0,37,859295.1570351758
4.0,2.25,2400,5350,1.5,0,0,4,940,85,0,85,573185.0026954178
3.0,1.0,1690,4250,1.0,0,0,3,670,47,1,3,570223.1185050136
3.0,3.5,3250,6000,2.0,0,0,3,750,13,0,13,576183.7791741472
4.0,3.75,4610,40202,1.0,0,0,4,2110,34,0,34,609064.7603305785
4.0,2.75,2440,15349,2.0,0,1,4,0,57,1,13,307819.2631578947
3.0,1.75,1290,3870,1.0,0,0,5,0,98,0,98,574543.2427470535
4.0,1.0,2000,4676,1.5,0,0,3,750,98,1,28,574543.2427470535
3.0,1.0,1050,7500,1.0,0,0,3,0,114,1,9,583475.1987418453
4.0,2.5,2340,3784,2.0,0,0,3,0,6,0,6,573185.0026954178
4.0,2.25,2210,7665,2.0,0,0,4,0,46,0,46,847974.924611399
5.0,2.5,2920,5568,2.0,0,0,3,600,108,1,0,583475.1987418453
3.0,2.75,3150,219978,2.0,0,0,4,150,24,0,24,551871.586715821
3.0,3.5,3590,6402,2.0,0,0,3,0,15,0,15,701918.4194214876
4.0,2.5,1910,5000,2.0,0,0,3,0,9,0,9,345402.7394736842
4.0,2.75,3110,35235,2.0,0,0,4,0,31,0,31,602057.1753246753
5.0,3.0,2440,4750,1.0,0,0,3,990,8,0,8,570223.1185050136
4.0,2.25,1330,8400,1.5,0,0,3,0,52,1,11,859215.5687192117
3.0,1.75,1460,22651,1.0,0,0,4,0,53,1,13,609064.7603305785
6.0,4.5,3902,3880,3.0,0,4,4,1120,37,0,37,570223.1185050136
5.0,4.75,5180,17811,2.0,0,2,3,1110,13,0,13,533938.304347826
2.0,2.5,1150,2064,2.0,0,0,3,0,10,1,11,294280.725
4.0,1.5,1920,10403,1.0,0,0,3,550,55,1,25,302406.8613861386
3.0,2.5,2520,53143,1.5,0,0,3,0,26,1,14,420657.71428571426
2.0,1.0,970,3400,1.0,0,0,3,0,90,1,3,574543.2427470535
5.0,2.5,2490,7666,1.0,0,0,4,1000,25,0,25,306368.0406504065
3.0,2.0,1680,8424,1.0,0,0,3,0,21,0,21,312833.3333333333
3.0,1.0,1150,4825,1.0,0,0,4,0,57,1,13,611821.4210526316
4.0,3.0,1980,7931,1.0,0,0,4,820,31,0,31,423979.98295454547
4.0,2.25,2070,13084,1.0,0,0,4,370,47,0,47,1204170.349206349
4.0,4.25,5660,193593,2.0,0,0,3,1560,13,0,13,405085.29411764705
4.0,2.75,2420,10962,1.0,0,0,3,890,37,1,10,881585.4168316831
4.0,2.5,2610,4781,2.0,0,0,3,0,5,0,5,308362.248
4.0,3.75,2810,10840,2.0,0,2,4,740,20,0,20,400620.86486486485
3.0,2.5,1510,10384,1.0,0,0,2,480,38,0,38,610245.4411764706
3.0,1.75,1910,4800,1.0,0,0,3,830,55,1,25,583475.1987418453
3.0,1.75,1700,51649,1.5,0,0,5,0,83,0,83,371872.2878787879
4.0,2.75,2020,10720,1.0,0,0,4,600,38,1,22,662070.8855421686
3.0,1.75,2340,4206,1.0,0,0,5,1170,97,0,97,570223.1185050136
3.0,2.0,1463,868,3.0,0,0,3,0,11,0,11,583475.1987418453
3.0,1.0,1430,3840,1.0,0,0,3,480,69,1,4,583475.1987418453
3.0,1.5,1180,12324,1.0,0,0,3,380,33,1,1,712166.302173913
5.0,4.5,4400,15580,2.0,0,0,3,1010,11,0,11,881585.4168316831
3.0,2.5,1610,6176,2.0,0,0,3,0,20,0,20,302187.765625
3.0,2.5,1480,14250,2.0,0,0,3,0,18,0,18,661873.9341085271
3.0,2.5,2670,10338,2.0,0,0,3,0,27,1,14,854623.3027093596
4.0,1.75,1830,29110,2.0,0,0,3,600,24,1,5,1182030.1090909091
2.0,1.0,920,4095,1.0,0,0,4,0,100,1,69,574543.2427470535
3.0,1.0,1150,19200,1.0,0,0,4,0,106,0,106,308362.248
2.0,1.0,1190,7408,1.0,0,0,3,360,73,1,20,573185.0026954178
4.0,3.25,4160,35654,2.0,0,0,3,1400,41,1,1,589927.1679389313
3.0,2.5,2370,12753,2.0,0,0,3,0,13,0,13,420648.1666666667
4.0,1.75,1660,3800,1.5,0,0,3,0,88,1,11,573185.0026954178
3.0,2.5,1480,8381,1.0,0,0,4,0,46,0,46,576183.7791741472
4.0,2.5,2390,6426,2.0,0,0,3,0,15,0,15,294280.725
3.0,3.5,1690,1432,2.0,0,0,3,330,6,0,6,574543.2427470535
3.0,1.0,1010,7560,1.0,0,0,3,0,56,1,10,370580.66352040815
4.0,3.5,3500,8547,2.0,0,0,3,1000,20,0,20,847974.924611399
4.0,2.75,2330,7642,1.0,0,0,3,530,24,1,5,302406.8613861386
3.0,1.5,1890,9450,1.0,0,0,3,800,57,1,14,364278.9903846154
4.0,1.75,2000,6032,1.0,0,2,3,700,55,1,25,583475.1987418453
3.0,1.0,1130,10650,1.0,0,0,3,0,60,1,9,249552.22727272726
4.0,1.75,1670,9886,1.0,0,0,5,0,67,0,67,574543.2427470535
3.0,2.5,2600,5540,2.0,0,0,3,0,10,1,11,345402.7394736842
4.0,1.75,1560,31299,1.0,0,0,4,0,49,0,49,297123.8925619835
3.0,2.0,1170,5360,1.0,0,0,3,0,95,1,13,583475.1987418453
4.0,2.5,2100,4237,2.0,0,0,3,0,8,0,8,301453.96774193546
3.0,2.25,1710,11500,1.0,0,0,3,500,36,0,36,447643.1818181818
4.0,2.75,2420,5773,2.0,0,0,3,0,9,0,9,341878.1945205479
4.0,2.0,1370,4000,2.0,0,0,3,0,63,1,20,573185.0026954178
4.0,2.0,2660,3900,1.5,0,0,4,1180,91,0,91,574543.2427470535
4.0,2.5,2260,3713,2.0,0,0,3,0,11,0,11,675464.6038732395
4.0,2.5,2070,4500,2.0,0,0,3,0,10,1,11,345402.7394736842
4.0,5.25,4670,43950,2.0,0,0,3,0,25,0,25,881585.4168316831
3.0,1.0,1500,13500,1.0,0,0,4,0,46,0,46,376968.54547619045
4.0,2.5,2658,3960,2.0,0,0,3,0,0,0,0,306983.0317460318
4.0,2.5,2700,5150,2.0,0,0,3,0,7,0,7,370580.66352040815
3.0,2.25,1530,1245,2.0,0,0,3,480,0,0,0,573185.0026954178
3.0,2.5,1480,1485,2.0,0,0,3,200,7,0,7,583475.1987418453
3.0,3.0,1390,1080,2.0,0,0,3,250,8,0,8,583475.1987418453
3.0,2.5,1660,3990,2.0,0,0,3,0,5,0,5,570223.1185050136
3.0,2.5,2050,4185,2.0,0,0,3,0,3,0,3,583475.1987418453
4.0,1.0,1550,7740,1.5,0,0,3,0,60,1,9,576183.7791741472
4.0,2.25,1900,8600,1.0,0,0,4,0,39,0,39,294129.8971962617
4.0,2.5,2820,6180,2.0,0,0,3,770,1,1,91,570223.1185050136
2.0,1.5,1490,4080,1.0,0,0,3,560,58,1,13,583475.1987418453
3.0,1.5,1750,12500,1.0,0,0,3,600,60,1,9,894214.2857142857
4.0,2.5,2040,6034,2.0,0,0,3,0,24,1,5,576183.7791741472
3.0,1.5,1900,5000,1.5,0,0,3,260,88,1,11,576183.7791741472
3.0,1.75,1910,12596,1.0,0,0,3,570,37,1,10,612917.84375
3.0,1.0,1560,14333,1.0,0,0,4,0,61,1,31,583115.9090909091
3.0,1.75,1470,6250,1.0,0,3,4,400,75,1,25,472577.77777777775
3.0,2.5,2700,9994,1.0,0,3,4,1350,55,0,55,295841.6666666667
4.0,3.25,3450,11240,2.0,0,3,4,1020,54,1,13,345010.7211538461
3.0,2.0,1970,9600,1.0,0,0,4,670,47,0,47,298547.1904761905
3.0,2.5,2670,12187,2.0,0,0,3,0,28,0,28,667110.3374233128
3.0,2.5,2550,13458,2.0,0,0,3,0,24,1,5,847974.924611399
4.0,1.0,1720,4011,1.5,0,0,4,0,110,0,110,583475.1987418453
4.0,4.0,4270,6002,2.0,0,3,3,1090,10,1,11,589927.1679389313
3.0,1.5,2170,16600,1.0,1,2,3,1040,35,1,0,664018.5575757576
4.0,2.5,2840,9354,2.0,0,0,3,0,24,1,5,712166.302173913
4.0,2.75,3270,50994,2.0,0,0,4,550,31,0,31,298517.84
3.0,1.75,1480,7040,1.0,0,0,3,0,40,0,40,655071.1991869919
5.0,2.75,2440,8000,1.0,0,0,4,1200,42,0,42,675464.6038732395
4.0,2.75,2880,5750,1.5,0,0,5,1170,86,1,44,576183.7791741472
2.0,1.0,1730,9610,1.0,0,0,3,350,52,1,11,306983.0317460318
2.0,1.0,1260,4080,1.5,0,0,5,0,88,0,88,570223.1185050136
4.0,2.0,2230,9900,1.5,0,0,5,0,55,0,55,847974.924611399
2.0,2.25,2460,16940,1.5,0,4,4,530,78,0,78,583475.1987418453
4.0,1.75,2050,94525,1.0,0,0,4,800,55,0,55,371872.2878787879
3.0,2.5,2030,2805,2.0,0,0,3,310,13,0,13,609064.7603305785
2.0,1.0,810,4800,1.0,0,0,3,0,66,1,20,583475.1987418453
3.0,1.0,1840,8100,1.0,0,0,4,920,61,1,31,378731.27777777775
3.0,1.5,1730,40250,2.0,0,0,4,0,31,0,31,607079.2441860465
2.0,2.0,2280,6815,1.0,0,0,3,0,12,0,12,664524.1592356688
4.0,2.5,2630,6326,2.0,0,0,3,0,6,0,6,565703.2
3.0,2.25,2270,23900,1.0,0,0,3,450,39,0,39,428665.7159090909
3.0,1.75,1020,7020,1.5,0,0,4,0,61,1,31,423979.98295454547
4.0,2.5,1990,2175,2.0,0,0,3,310,9,0,9,570223.1185050136
4.0,2.5,2680,15508,2.0,0,0,3,0,15,0,15,302406.8613861386
3.0,1.75,1980,3300,1.5,0,0,4,840,88,1,21,583475.1987418453
3.0,2.5,2400,6975,2.0,0,0,3,0,21,0,21,704362.1153846154
2.0,1.0,780,5000,1.0,0,0,4,0,71,0,71,576183.7791741472
3.0,2.0,980,5000,1.0,0,0,3,0,74,1,18,574543.2427470535
3.0,1.0,1210,103237,1.0,0,0,2,0,96,1,54,488457.5
5.0,2.5,4600,19831,1.0,0,3,3,2300,58,1,1,423979.98295454547
3.0,2.5,1480,1961,2.0,0,0,3,0,9,0,9,609064.7603305785
4.0,1.5,1320,14250,1.0,0,0,4,0,60,1,35,655071.1991869919
5.0,2.75,4400,18500,1.0,0,3,5,2150,51,0,51,445182.39130434784
4.0,3.5,3010,3600,2.0,0,0,3,640,15,0,15,570223.1185050136
3.0,2.0,2260,9568,1.0,0,0,3,480,29,0,29,712166.302173913
4.0,2.0,1880,14653,2.0,0,0,3,0,36,0,36,549237.5
3.0,1.75,1370,9900,1.0,0,0,4,0,31,0,31,551871.586715821
4.0,3.0,2720,3800,2.0,0,0,5,920,95,1,80,573185.0026954178
2.0,1.75,1740,5400,1.0,0,0,4,750,68,1,25,576183.7791741472
4.0,2.5,2560,5593,2.0,0,0,3,0,13,0,13,667110.3374233128
5.0,2.5,2690,5557,2.0,0,0,3,0,2,1,102,576183.7791741472
4.0,3.0,3240,5562,2.0,0,0,3,0,1,1,91,692567.8918918918
4.0,2.5,2430,4747,2.0,0,0,3,0,6,0,6,611821.4210526316
2.0,2.0,1405,1073,2.0,0,0,3,265,7,0,7,570223.1185050136
5.0,2.75,3030,7679,2.0,0,0,3,0,0,0,0,712166.302173913
4.0,2.5,4150,8436,2.0,0,0,3,0,0,0,0,712166.302173913
3.0,3.0,1730,2940,3.0,0,0,3,0,29,0,29,583475.1987418453
6.0,2.5,3820,53173,1.0,0,0,4,1780,40,0,40,611821.4210526316
4.0,2.5,3070,6432,2.0,0,0,3,0,8,0,8,379453.5624401914
4.0,2.5,1780,4169,2.0,0,0,3,0,20,0,20,611394.2276422764
4.0,2.5,1811,4381,2.0,0,0,3,0,7,0,7,377807.7863636364
4.0,2.25,2450,62290,2.0,0,0,3,0,38,0,38,612917.84375
3.0,2.5,2300,7398,2.0,0,0,3,0,13,0,13,565703.2
2.0,1.0,1440,3225,1.0,0,0,3,480,99,0,99,583475.1987418453
4.0,2.25,2370,9360,2.0,0,0,4,0,35,0,35,659713.198757764
4.0,3.25,4420,7850,2.0,1,4,3,1270,13,0,13,854623.3027093596
3.0,1.0,1300,3550,1.5,0,0,3,0,87,1,3,576183.7791741472
5.0,3.0,2870,4369,2.0,0,0,3,780,7,0,7,489242.0238095238
3.0,2.75,3400,7200,2.0,0,2,3,930,5,0,5,379453.5624401914
3.0,1.0,1410,5060,1.0,0,0,4,500,58,0,58,583475.1987418453
3.0,1.75,1640,13500,1.0,0,0,3,530,74,1,18,576183.7791741472
4.0,2.5,3190,7399,2.0,0,0,3,0,8,0,8,339211.3264705882
4.0,2.5,2380,13435,2.0,0,0,3,0,22,0,22,589927.1679389313
3.0,2.5,2260,4165,2.0,0,0,3,0,9,0,9,701918.4194214876
3.0,1.75,1240,8050,1.0,0,0,4,0,36,1,14,712166.302173913
5.0,3.5,4220,26784,1.0,0,0,3,2110,56,1,8,859215.5687192117
4.0,2.5,4250,19387,2.0,0,2,4,990,42,0,42,1223622.0
3.0,1.5,1860,7963,1.0,0,0,3,660,51,1,6,345922.0
3.0,2.5,2850,10474,1.0,0,0,4,1120,60,1,35,847974.924611399
3.0,3.0,2470,36445,2.0,0,0,4,0,34,0,34,602238.7424242424
3.0,2.25,2210,8000,2.0,0,0,4,0,45,0,45,291133.71153846156
4.0,1.75,1920,7665,1.0,0,0,4,420,39,0,39,371872.2878787879
4.0,3.0,3150,7778,2.0,0,0,3,0,14,0,14,692567.8918918918
4.0,1.75,2700,7875,1.5,0,0,4,0,46,0,46,379453.5624401914
3.0,2.25,2190,7149,1.0,0,1,4,950,51,0,51,379453.5624401914
2.0,2.5,1380,951,3.0,0,0,3,0,8,0,8,574543.2427470535
5.0,1.5,2520,5753,1.5,0,0,4,1010,86,0,86,312833.3333333333
3.0,1.75,1300,8800,1.0,0,0,4,0,51,0,51,859215.5687192117
4.0,1.75,2220,6500,2.0,0,3,4,0,50,0,50,364278.9903846154
2.0,1.0,730,7528,1.0,0,0,3,0,68,0,68,570223.1185050136
4.0,3.25,3300,15907,2.0,0,0,5,0,29,0,29,1223622.0
4.0,3.25,4130,112521,2.0,0,0,3,0,36,0,36,847974.924611399
3.0,2.5,2670,47480,2.0,0,3,3,0,33,1,1,632047.53125
4.0,2.5,1980,5909,2.0,0,0,3,0,11,0,11,306368.0406504065
2.0,1.0,740,5995,1.0,0,0,4,0,65,1,29,583475.1987418453
3.0,1.75,2050,3520,1.0,0,0,4,980,37,0,37,570223.1185050136
3.0,1.75,1230,7500,1.0,0,0,3,0,27,1,14,655071.1991869919
3.0,2.5,1210,1420,3.0,0,0,3,0,6,0,6,576183.7791741472
3.0,2.25,1890,7200,1.0,0,0,4,660,41,0,41,576183.7791741472
2.0,2.0,1870,6275,1.0,0,0,3,0,11,0,11,667110.3374233128
3.0,1.75,1330,6301,1.0,0,0,3,0,16,1,8,294280.725
3.0,2.0,1590,35988,1.0,0,0,4,0,40,0,40,379453.5624401914
3.0,1.75,1710,10800,1.0,0,0,4,0,56,1,42,466376.511627907
2.0,1.0,1200,9000,1.0,0,2,5,0,97,0,97,311057.8333333333
2.0,1.0,1140,5100,1.0,0,0,3,0,72,1,15,583475.1987418453
3.0,1.75,2240,8153,1.0,0,0,3,1120,66,1,20,574543.2427470535
2.0,1.0,920,6600,1.0,0,0,3,0,95,1,11,574543.2427470535
2.0,1.0,800,5000,1.0,0,0,3,0,108,1,0,576183.7791741472
4.0,2.75,1980,11443,1.0,0,0,5,0,62,1,16,473692.0
4.0,2.5,2800,12831,2.0,0,0,3,0,13,0,13,413841.8
3.0,2.25,1680,35127,2.0,0,0,3,0,27,1,14,294280.725
4.0,2.5,2330,9928,2.0,0,0,3,0,16,1,8,421049.06666666665
4.0,1.75,2240,9886,1.5,0,0,4,0,49,0,49,881585.4168316831
3.0,2.5,2140,8925,2.0,0,0,3,0,23,0,23,692567.8918918918
4.0,2.5,2170,14024,2.0,0,0,3,0,22,0,22,405085.29411764705
3.0,1.5,1150,8686,1.0,0,0,4,0,51,0,51,371872.2878787879
4.0,2.5,2030,3905,1.5,0,0,4,400,88,1,21,570223.1185050136
3.0,2.0,1350,11805,1.0,0,0,3,0,28,0,28,420666.78571428574
2.0,1.0,910,4635,1.0,0,0,4,0,109,0,109,574543.2427470535
4.0,2.5,2700,5100,1.0,0,0,4,1260,46,0,46,576183.7791741472
4.0,3.5,3730,15029,2.0,0,2,3,1290,23,0,23,302187.765625
4.0,2.5,2740,16007,2.0,0,0,3,0,30,0,30,2397393.75
4.0,3.25,2050,5000,2.0,0,0,4,680,27,0,27,574543.2427470535
4.0,3.0,2390,4500,2.0,0,0,3,0,40,0,40,376968.54547619045
4.0,2.75,1990,7252,1.0,0,0,3,720,15,0,15,308362.248
4.0,1.75,1300,21000,1.0,0,0,4,0,45,0,45,294129.8971962617
3.0,1.0,1330,8912,1.0,0,0,3,0,66,1,20,257737.16
2.0,1.0,1000,31505,1.0,0,0,3,0,54,1,2,420657.71428571426
4.0,2.75,2190,14937,2.0,0,0,3,0,21,0,21,308362.248
3.0,1.75,1380,3402,1.5,0,0,3,0,114,1,14,574543.2427470535
4.0,2.5,2610,33206,2.0,0,0,3,0,26,1,14,662070.8855421686
2.0,1.75,1060,1241,2.0,0,0,3,100,6,0,6,570223.1185050136
2.0,1.0,710,1136,2.0,0,0,4,0,71,0,71,576183.7791741472
4.0,2.5,2730,4800,1.5,0,0,5,500,105,1,26,570223.1185050136
4.0,1.75,2470,131790,2.0,0,2,3,0,77,1,15,476616.0
3.0,1.75,1760,10780,1.0,0,0,3,0,37,1,10,847974.924611399
3.0,2.5,1530,3464,2.0,0,0,3,0,16,1,8,854623.3027093596
2.0,1.75,1610,158558,1.5,0,0,2,0,66,0,66,533938.304347826
2.0,2.0,1030,21712,1.0,0,0,4,0,76,0,76,574543.2427470535
4.0,2.5,2800,246114,2.0,0,0,3,0,15,0,15,465467.35714285716
3.0,2.0,1310,2550,1.0,0,0,3,530,28,0,28,574543.2427470535
4.0,2.25,3160,34560,1.0,0,0,4,0,33,0,33,612917.84375
3.0,3.0,2500,8304,2.0,0,0,3,0,17,0,17,298517.84
3.0,1.5,2070,5386,1.0,0,0,4,930,66,0,66,573185.0026954178
4.0,1.75,1980,9000,1.0,0,0,2,500,36,0,36,298547.1904761905
3.0,2.5,2590,7237,2.0,0,0,3,0,10,1,11,583475.1987418453
4.0,1.0,1910,16320,1.5,0,0,3,0,80,1,36,574543.2427470535
3.0,2.5,2630,10100,1.0,0,0,4,1050,47,0,47,847974.924611399
3.0,2.5,2630,77972,2.0,0,0,3,0,10,1,11,413841.8
3.0,2.5,1960,4400,2.0,0,0,3,0,8,0,8,533938.304347826
3.0,1.75,1440,45302,2.0,0,0,3,0,37,1,10,420648.1666666667
3.0,1.75,2210,16200,1.0,0,0,3,820,56,1,10,859295.1570351758
4.0,2.5,2350,63162,2.0,0,0,4,0,20,0,20,632047.53125
3.0,1.0,1590,13000,1.5,0,0,3,0,70,0,70,378731.27777777775
3.0,3.5,1500,1249,2.0,0,0,3,260,10,1,11,576183.7791741472
3.0,2.5,1900,6224,2.0,0,0,3,0,9,0,9,692567.8918918918
4.0,3.5,2370,3692,2.5,0,0,3,0,1,1,91,379453.5624401914
3.0,2.5,1720,1715,2.0,0,0,3,480,10,1,11,574543.2427470535
4.0,1.5,2020,7560,1.0,0,0,4,0,54,1,13,376968.54547619045
2.0,1.5,1340,1210,2.0,0,0,3,220,6,0,6,583475.1987418453
3.0,2.5,1800,2700,2.0,0,0,3,0,3,0,3,583475.1987418453
3.0,2.5,1480,1590,2.0,0,0,3,330,4,0,4,573185.0026954178
4.0,2.0,2750,7807,1.5,0,0,5,500,98,0,98,570223.1185050136
5.0,4.0,3760,28040,2.0,0,0,3,0,31,1,5,665473.701171875
3.0,2.75,2540,4694,2.0,0,0,3,0,9,0,9,701918.4194214876
3.0,1.75,1760,26055,1.0,0,0,3,840,35,1,0,331482.7586206897
3.0,2.5,3000,25341,2.0,0,0,3,0,19,0,19,659713.198757764
4.0,2.5,1930,9643,2.0,0,0,4,0,22,0,22,301453.96774193546
4.0,2.5,3040,7000,2.0,0,0,3,0,13,0,13,1157220.9705882352
2.0,1.0,860,3880,1.0,0,0,4,0,98,0,98,576183.7791741472
3.0,1.75,1420,7650,1.0,0,0,4,320,30,0,30,379453.5624401914
3.0,2.0,2080,3880,1.0,0,0,5,920,60,0,60,583475.1987418453
3.0,2.5,1560,4200,2.0,0,0,3,0,11,0,11,345402.7394736842
4.0,2.5,1960,7133,2.0,0,0,3,0,12,0,12,379453.5624401914
3.0,2.25,1620,4500,2.0,0,0,4,0,88,1,21,583475.1987418453
5.0,3.0,3670,10583,1.0,0,0,5,1610,62,1,16,461754.1666666667
6.0,1.5,1930,8400,1.0,0,0,3,900,43,0,43,359824.2021276596
3.0,1.5,1290,1286,3.0,0,0,3,0,14,0,14,570223.1185050136
